,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
185,0.12363636363636364,3,0.015,32,0.1942
186,0.12363636363636364,3,0.015,64,0.2711
187,0.12363636363636364,3,0.015,96,0.3193
188,0.12363636363636364,3,0.015,128,0.3548
189,0.12363636363636364,3,0.015,160,0.3935
190,0.12363636363636364,5,0.015,32,0.0347
191,0.12363636363636364,5,0.015,64,0.0615
192,0.12363636363636364,5,0.015,96,0.0926
193,0.12363636363636364,5,0.015,128,0.1262
194,0.12363636363636364,5,0.015,160,0.1463
195,0.12363636363636364,5,0.015,32,0.1309
196,0.12363636363636364,5,0.015,64,0.1603
197,0.12363636363636364,5,0.015,96,0.1845
198,0.12363636363636364,5,0.015,128,0.1974
199,0.12363636363636364,5,0.015,160,0.2226
200,0.12363636363636364,7,0.015,32,0.0076
201,0.12363636363636364,7,0.015,64,0.0172
202,0.12363636363636364,7,0.015,96,0.0243
203,0.12363636363636364,7,0.015,128,0.0339
204,0.12363636363636364,7,0.015,160,0.0409
205,0.12363636363636364,7,0.015,32,0.1079
206,0.12363636363636364,7,0.015,64,0.1149
207,0.12363636363636364,7,0.015,96,0.1239
208,0.12363636363636364,7,0.015,128,0.1312
209,0.12363636363636364,7,0.015,160,0.1383
210,0.13090909090909092,3,0.015,32,0.1173
211,0.13090909090909092,3,0.015,64,0.208
212,0.13090909090909092,3,0.015,96,0.2754
213,0.13090909090909092,3,0.015,128,0.3276
214,0.13090909090909092,3,0.015,160,0.3657
215,0.13090909090909092,3,0.015,32,0.2002
216,0.13090909090909092,3,0.015,64,0.27
217,0.13090909090909092,3,0.015,96,0.3259
218,0.13090909090909092,3,0.015,128,0.3597
219,0.13090909090909092,3,0.015,160,0.4013
220,0.13090909090909092,5,0.015,32,0.0357
221,0.13090909090909092,5,0.015,64,0.0684
222,0.13090909090909092,5,0.015,96,0.0975
223,0.13090909090909092,5,0.015,128,0.1238
224,0.13090909090909092,5,0.015,160,0.1506
225,0.13090909090909092,5,0.015,32,0.1446
226,0.13090909090909092,5,0.015,64,0.1666
227,0.13090909090909092,5,0.015,96,0.1853
228,0.13090909090909092,5,0.015,128,0.2167
229,0.13090909090909092,5,0.015,160,0.2367
230,0.13090909090909092,7,0.015,32,0.0085
231,0.13090909090909092,7,0.015,64,0.0177
232,0.13090909090909092,7,0.015,96,0.0269
233,0.13090909090909092,7,0.015,128,0.0323
234,0.13090909090909092,7,0.015,160,0.0429
235,0.13090909090909092,7,0.015,32,0.1259
236,0.13090909090909092,7,0.015,64,0.1304
237,0.13090909090909092,7,0.015,96,0.1363
238,0.13090909090909092,7,0.015,128,0.1395
239,0.13090909090909092,7,0.015,160,0.1481
240,0.13818181818181818,3,0.015,32,0.1115
241,0.13818181818181818,3,0.015,64,0.2068
242,0.13818181818181818,3,0.015,96,0.2742
243,0.13818181818181818,3,0.015,128,0.3248
244,0.13818181818181818,3,0.015,160,0.376
245,0.13818181818181818,3,0.015,32,0.2072
246,0.13818181818181818,3,0.015,64,0.2781
247,0.13818181818181818,3,0.015,96,0.3378
248,0.13818181818181818,3,0.015,128,0.3692
249,0.13818181818181818,3,0.015,160,0.3996
250,0.13818181818181818,5,0.015,32,0.0316
251,0.13818181818181818,5,0.015,64,0.0703
252,0.13818181818181818,5,0.015,96,0.0966
253,0.13818181818181818,5,0.015,128,0.1213
254,0.13818181818181818,5,0.015,160,0.1518
255,0.13818181818181818,5,0.015,32,0.1491
256,0.13818181818181818,5,0.015,64,0.1833
257,0.13818181818181818,5,0.015,96,0.1967
258,0.13818181818181818,5,0.015,128,0.2233
259,0.13818181818181818,5,0.015,160,0.2407
260,0.13818181818181818,7,0.015,32,0.0098
261,0.13818181818181818,7,0.015,64,0.0188
262,0.13818181818181818,7,0.015,96,0.0254
263,0.13818181818181818,7,0.015,128,0.0352
264,0.13818181818181818,7,0.015,160,0.0448
265,0.13818181818181818,7,0.015,32,0.1542
266,0.13818181818181818,7,0.015,64,0.1524
267,0.13818181818181818,7,0.015,96,0.1523
268,0.13818181818181818,7,0.015,128,0.1555
269,0.13818181818181818,7,0.015,160,0.1699
270,0.14545454545454545,3,0.015,32,0.1217
271,0.14545454545454545,3,0.015,64,0.2131
272,0.14545454545454545,3,0.015,96,0.2808
273,0.14545454545454545,3,0.015,128,0.3307
274,0.14545454545454545,3,0.015,160,0.3785
275,0.14545454545454545,3,0.015,32,0.2223
276,0.14545454545454545,3,0.015,64,0.2899
277,0.14545454545454545,3,0.015,96,0.3323
278,0.14545454545454545,3,0.015,128,0.378
279,0.14545454545454545,3,0.015,160,0.3996
280,0.14545454545454545,5,0.015,32,0.0344
281,0.14545454545454545,5,0.015,64,0.0678
282,0.14545454545454545,5,0.015,96,0.1021
283,0.14545454545454545,5,0.015,128,0.1212
284,0.14545454545454545,5,0.015,160,0.1462
285,0.14545454545454545,5,0.015,32,0.167
286,0.14545454545454545,5,0.015,64,0.1896
287,0.14545454545454545,5,0.015,96,0.2071
288,0.14545454545454545,5,0.015,128,0.2329
289,0.14545454545454545,5,0.015,160,0.255
290,0.14545454545454545,7,0.015,32,0.0087
291,0.14545454545454545,7,0.015,64,0.0178
292,0.14545454545454545,7,0.015,96,0.0263
293,0.14545454545454545,7,0.015,128,0.0332
294,0.14545454545454545,7,0.015,160,0.0406
295,0.14545454545454545,7,0.015,32,0.1569
296,0.14545454545454545,7,0.015,64,0.157
297,0.14545454545454545,7,0.015,96,0.1671
298,0.14545454545454545,7,0.015,128,0.1754
299,0.14545454545454545,7,0.015,160,0.178
300,0.1527272727272727,3,0.015,32,0.1177
301,0.1527272727272727,3,0.015,64,0.2039
302,0.1527272727272727,3,0.015,96,0.2633
303,0.1527272727272727,3,0.015,128,0.3322
304,0.1527272727272727,3,0.015,160,0.3675
305,0.1527272727272727,3,0.015,32,0.2211
306,0.1527272727272727,3,0.015,64,0.2931
307,0.1527272727272727,3,0.015,96,0.3368
308,0.1527272727272727,3,0.015,128,0.3737
309,0.1527272727272727,3,0.015,160,0.4057
310,0.1527272727272727,5,0.015,32,0.0333
311,0.1527272727272727,5,0.015,64,0.0688
312,0.1527272727272727,5,0.015,96,0.0993
313,0.1527272727272727,5,0.015,128,0.1193
314,0.1527272727272727,5,0.015,160,0.144
315,0.1527272727272727,5,0.015,32,0.1753
316,0.1527272727272727,5,0.015,64,0.2035
317,0.1527272727272727,5,0.015,96,0.2254
318,0.1527272727272727,5,0.015,128,0.2375
319,0.1527272727272727,5,0.015,160,0.2625
320,0.1527272727272727,7,0.015,32,0.0079
321,0.1527272727272727,7,0.015,64,0.018
322,0.1527272727272727,7,0.015,96,0.0259
323,0.1527272727272727,7,0.015,128,0.0334
324,0.1527272727272727,7,0.015,160,0.0448
325,0.1527272727272727,7,0.015,32,0.1769
326,0.1527272727272727,7,0.015,64,0.1717
327,0.1527272727272727,7,0.015,96,0.1827
328,0.1527272727272727,7,0.015,128,0.1863
329,0.1527272727272727,7,0.015,160,0.1893
330,0.16,3,0.015,32,0.1164
331,0.16,3,0.015,64,0.2074
332,0.16,3,0.015,96,0.2804
333,0.16,3,0.015,128,0.3271
334,0.16,3,0.015,160,0.3615
335,0.16,3,0.015,32,0.239
336,0.16,3,0.015,64,0.2925
337,0.16,3,0.015,96,0.3431
338,0.16,3,0.015,128,0.3813
339,0.16,3,0.015,160,0.417
340,0.16,5,0.015,32,0.0343
341,0.16,5,0.015,64,0.0608
342,0.16,5,0.015,96,0.1013
343,0.16,5,0.015,128,0.1207
344,0.16,5,0.015,160,0.1499
345,0.16,5,0.015,32,0.1966
346,0.16,5,0.015,64,0.2064
347,0.16,5,0.015,96,0.2353
348,0.16,5,0.015,128,0.2586
349,0.16,5,0.015,160,0.2606
350,0.16,7,0.015,32,0.0085
351,0.16,7,0.015,64,0.0162
352,0.16,7,0.015,96,0.0256
353,0.16,7,0.015,128,0.0385
354,0.16,7,0.015,160,0.046
355,0.16,7,0.015,32,0.186
356,0.16,7,0.015,64,0.1931
357,0.16,7,0.015,96,0.1984
358,0.16,7,0.015,128,0.2009
359,0.16,7,0.015,160,0.2075
