,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
231,0.14,5,0.03,40,0.3203
232,0.14,5,0.03,48,0.343
233,0.14,5,0.03,56,0.3597
234,0.14,5,0.03,64,0.3784
235,0.14,5,0.03,72,0.3974
236,0.14,5,0.03,80,0.4101
237,0.14,5,0.03,88,0.43
238,0.14,7,0.03,40,0.1476
239,0.14,7,0.03,48,0.1698
240,0.14,7,0.03,56,0.1978
241,0.14,7,0.03,64,0.2162
242,0.14,7,0.03,72,0.2419
243,0.14,7,0.03,80,0.2499
244,0.14,7,0.03,88,0.2625
245,0.14,7,0.03,40,0.2644
246,0.14,7,0.03,48,0.2849
247,0.14,7,0.03,56,0.3009
248,0.14,7,0.03,64,0.3092
249,0.14,7,0.03,72,0.3234
250,0.14,7,0.03,80,0.335
251,0.14,7,0.03,88,0.3455
252,0.15,3,0.03,40,0.3536
253,0.15,3,0.03,48,0.3918
254,0.15,3,0.03,56,0.4114
255,0.15,3,0.03,64,0.4319
256,0.15,3,0.03,72,0.4475
257,0.15,3,0.03,80,0.4566
258,0.15,3,0.03,88,0.4722
259,0.15,3,0.03,40,0.3853
260,0.15,3,0.03,48,0.4242
261,0.15,3,0.03,56,0.4401
262,0.15,3,0.03,64,0.4467
263,0.15,3,0.03,72,0.4552
264,0.15,3,0.03,80,0.4733
265,0.15,3,0.03,88,0.4753
266,0.15,5,0.03,40,0.247
267,0.15,5,0.03,48,0.2697
268,0.15,5,0.03,56,0.3013
269,0.15,5,0.03,64,0.3215
270,0.15,5,0.03,72,0.3439
271,0.15,5,0.03,80,0.3661
272,0.15,5,0.03,88,0.3814
273,0.15,5,0.03,40,0.3279
274,0.15,5,0.03,48,0.3522
275,0.15,5,0.03,56,0.3633
276,0.15,5,0.03,64,0.3878
277,0.15,5,0.03,72,0.3924
278,0.15,5,0.03,80,0.4162
279,0.15,5,0.03,88,0.4141
280,0.15,7,0.03,40,0.1472
281,0.15,7,0.03,48,0.1739
282,0.15,7,0.03,56,0.1956
283,0.15,7,0.03,64,0.2142
284,0.15,7,0.03,72,0.2379
285,0.15,7,0.03,80,0.2538
286,0.15,7,0.03,88,0.2698
287,0.15,7,0.03,40,0.2758
288,0.15,7,0.03,48,0.3033
289,0.15,7,0.03,56,0.3082
290,0.15,7,0.03,64,0.3173
291,0.15,7,0.03,72,0.3334
292,0.15,7,0.03,80,0.3507
293,0.15,7,0.03,88,0.3562
294,0.16,3,0.03,40,0.3569
295,0.16,3,0.03,48,0.3972
296,0.16,3,0.03,56,0.4102
297,0.16,3,0.03,64,0.4354
298,0.16,3,0.03,72,0.4421
299,0.16,3,0.03,80,0.4538
300,0.16,3,0.03,88,0.4663
301,0.16,3,0.03,40,0.3992
302,0.16,3,0.03,48,0.4267
303,0.16,3,0.03,56,0.4426
304,0.16,3,0.03,64,0.4404
305,0.16,3,0.03,72,0.4538
306,0.16,3,0.03,80,0.4645
307,0.16,3,0.03,88,0.4822
308,0.16,5,0.03,40,0.2388
309,0.16,5,0.03,48,0.28
310,0.16,5,0.03,56,0.3
311,0.16,5,0.03,64,0.3193
312,0.16,5,0.03,72,0.3476
313,0.16,5,0.03,80,0.3679
314,0.16,5,0.03,88,0.3746
315,0.16,5,0.03,40,0.3387
316,0.16,5,0.03,48,0.3499
317,0.16,5,0.03,56,0.3779
318,0.16,5,0.03,64,0.3925
319,0.16,5,0.03,72,0.4032
320,0.16,5,0.03,80,0.4192
321,0.16,5,0.03,88,0.4301
322,0.16,7,0.03,40,0.1394
323,0.16,7,0.03,48,0.1739
324,0.16,7,0.03,56,0.1842
325,0.16,7,0.03,64,0.2131
326,0.16,7,0.03,72,0.2283
327,0.16,7,0.03,80,0.253
328,0.16,7,0.03,88,0.2626
329,0.16,7,0.03,40,0.2967
330,0.16,7,0.03,48,0.3142
331,0.16,7,0.03,56,0.3259
332,0.16,7,0.03,64,0.3339
333,0.16,7,0.03,72,0.3479
334,0.16,7,0.03,80,0.3681
335,0.16,7,0.03,88,0.3706
