,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
65,0.10444444444444445,3,0.02,64,0.2335
66,0.10444444444444445,3,0.02,96,0.2822
67,0.10444444444444445,3,0.02,128,0.314
68,0.10444444444444445,3,0.02,160,0.3559
69,0.10444444444444445,3,0.02,192,0.3708
70,0.10444444444444445,5,0.02,64,0.0372
71,0.10444444444444445,5,0.02,96,0.0594
72,0.10444444444444445,5,0.02,128,0.0754
73,0.10444444444444445,5,0.02,160,0.0895
74,0.10444444444444445,5,0.02,192,0.1022
75,0.10444444444444445,5,0.02,64,0.1333
76,0.10444444444444445,5,0.02,96,0.1482
77,0.10444444444444445,5,0.02,128,0.1581
78,0.10444444444444445,5,0.02,160,0.1665
79,0.10444444444444445,5,0.02,192,0.1894
80,0.10444444444444445,7,0.02,64,0.0083
81,0.10444444444444445,7,0.02,96,0.0117
82,0.10444444444444445,7,0.02,128,0.0154
83,0.10444444444444445,7,0.02,160,0.0208
84,0.10444444444444445,7,0.02,192,0.0228
85,0.10444444444444445,7,0.02,64,0.0984
86,0.10444444444444445,7,0.02,96,0.0983
87,0.10444444444444445,7,0.02,128,0.1099
88,0.10444444444444445,7,0.02,160,0.1138
89,0.10444444444444445,7,0.02,192,0.1176
90,0.10666666666666667,3,0.02,64,0.1617
91,0.10666666666666667,3,0.02,96,0.2233
92,0.10666666666666667,3,0.02,128,0.2733
93,0.10666666666666667,3,0.02,160,0.3191
94,0.10666666666666667,3,0.02,192,0.3389
95,0.10666666666666667,3,0.02,64,0.2255
96,0.10666666666666667,3,0.02,96,0.2745
97,0.10666666666666667,3,0.02,128,0.3167
98,0.10666666666666667,3,0.02,160,0.3543
99,0.10666666666666667,3,0.02,192,0.3715
100,0.10666666666666667,5,0.02,64,0.0364
101,0.10666666666666667,5,0.02,96,0.0594
102,0.10666666666666667,5,0.02,128,0.0764
103,0.10666666666666667,5,0.02,160,0.0949
104,0.10666666666666667,5,0.02,192,0.1084
105,0.10666666666666667,5,0.02,64,0.1315
106,0.10666666666666667,5,0.02,96,0.1552
107,0.10666666666666667,5,0.02,128,0.1578
108,0.10666666666666667,5,0.02,160,0.1836
109,0.10666666666666667,5,0.02,192,0.1849
110,0.10666666666666667,7,0.02,64,0.0077
111,0.10666666666666667,7,0.02,96,0.0124
112,0.10666666666666667,7,0.02,128,0.015
113,0.10666666666666667,7,0.02,160,0.0208
114,0.10666666666666667,7,0.02,192,0.0211
115,0.10666666666666667,7,0.02,64,0.1026
116,0.10666666666666667,7,0.02,96,0.1026
117,0.10666666666666667,7,0.02,128,0.1157
118,0.10666666666666667,7,0.02,160,0.1076
119,0.10666666666666667,7,0.02,192,0.1164
120,0.1088888888888889,3,0.02,64,0.161
121,0.1088888888888889,3,0.02,96,0.2239
122,0.1088888888888889,3,0.02,128,0.2639
123,0.1088888888888889,3,0.02,160,0.3198
124,0.1088888888888889,3,0.02,192,0.3479
125,0.1088888888888889,3,0.02,64,0.2379
126,0.1088888888888889,3,0.02,96,0.277
127,0.1088888888888889,3,0.02,128,0.3199
128,0.1088888888888889,3,0.02,160,0.3438
129,0.1088888888888889,3,0.02,192,0.3746
130,0.1088888888888889,5,0.02,64,0.0382
131,0.1088888888888889,5,0.02,96,0.0597
132,0.1088888888888889,5,0.02,128,0.0774
133,0.1088888888888889,5,0.02,160,0.089
134,0.1088888888888889,5,0.02,192,0.1045
135,0.1088888888888889,5,0.02,64,0.1391
136,0.1088888888888889,5,0.02,96,0.1525
137,0.1088888888888889,5,0.02,128,0.1694
