,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
92,0.11,3,0.015,128,0.32349
93,0.11,3,0.015,160,0.36787
94,0.11,3,0.015,192,0.39715
95,0.11,3,0.015,64,0.26575
96,0.11,3,0.015,96,0.32031
97,0.11,3,0.015,128,0.36185
98,0.11,3,0.015,160,0.39512
99,0.11,3,0.015,192,0.418
100,0.11,5,0.015,64,0.0666
101,0.11,5,0.015,96,0.09785
102,0.11,5,0.015,128,0.12367
103,0.11,5,0.015,160,0.14978
104,0.11,5,0.015,192,0.17518
105,0.11,5,0.015,64,0.15529
106,0.11,5,0.015,96,0.183
107,0.11,5,0.015,128,0.20478
108,0.11,5,0.015,160,0.2228
109,0.11,5,0.015,192,0.24097
110,0.11,7,0.015,64,0.01729
111,0.11,7,0.015,96,0.02577
112,0.11,7,0.015,128,0.03298
113,0.11,7,0.015,160,0.04365
114,0.11,7,0.015,192,0.04944
115,0.11,7,0.015,64,0.11707
116,0.11,7,0.015,96,0.12075
117,0.11,7,0.015,128,0.12997
118,0.11,7,0.015,160,0.13726
119,0.11,7,0.015,192,0.14178
120,0.11333333333333334,3,0.015,64,0.20642
121,0.11333333333333334,3,0.015,96,0.27669
122,0.11333333333333334,3,0.015,128,0.32777
123,0.11333333333333334,3,0.015,160,0.36691
124,0.11333333333333334,3,0.015,192,0.39731
125,0.11333333333333334,3,0.015,64,0.26878
126,0.11333333333333334,3,0.015,96,0.32007
127,0.11333333333333334,3,0.015,128,0.36361
128,0.11333333333333334,3,0.015,160,0.39765
129,0.11333333333333334,3,0.015,192,0.41753
130,0.11333333333333334,5,0.015,64,0.06542
131,0.11333333333333334,5,0.015,96,0.09515
132,0.11333333333333334,5,0.015,128,0.12409
133,0.11333333333333334,5,0.015,160,0.15026
134,0.11333333333333334,5,0.015,192,0.17233
135,0.11333333333333334,5,0.015,64,0.16179
136,0.11333333333333334,5,0.015,96,0.18266
137,0.11333333333333334,5,0.015,128,0.20778
138,0.11333333333333334,5,0.015,160,0.2269
139,0.11333333333333334,5,0.015,192,0.24599
140,0.11333333333333334,7,0.015,64,0.01681
141,0.11333333333333334,7,0.015,96,0.02604
142,0.11333333333333334,7,0.015,128,0.03483
143,0.11333333333333334,7,0.015,160,0.04203
144,0.11333333333333334,7,0.015,192,0.0508
145,0.11333333333333334,7,0.015,64,0.12121
146,0.11333333333333334,7,0.015,96,0.12748
147,0.11333333333333334,7,0.015,128,0.13614
148,0.11333333333333334,7,0.015,160,0.13932
149,0.11333333333333334,7,0.015,192,0.14835
150,0.11666666666666667,3,0.015,64,0.20586
151,0.11666666666666667,3,0.015,96,0.2739
152,0.11666666666666667,3,0.015,128,0.32587
153,0.11666666666666667,3,0.015,160,0.36648
154,0.11666666666666667,3,0.015,192,0.39616
155,0.11666666666666667,3,0.015,64,0.27117
156,0.11666666666666667,3,0.015,96,0.32289
157,0.11666666666666667,3,0.015,128,0.36493
158,0.11666666666666667,3,0.015,160,0.39902
159,0.11666666666666667,3,0.015,192,0.4214
160,0.11666666666666667,5,0.015,64,0.06564
161,0.11666666666666667,5,0.015,96,0.09614
162,0.11666666666666667,5,0.015,128,0.1249
163,0.11666666666666667,5,0.015,160,0.14932
164,0.11666666666666667,5,0.015,192,0.1728
165,0.11666666666666667,5,0.015,64,0.16616
166,0.11666666666666667,5,0.015,96,0.18914
167,0.11666666666666667,5,0.015,128,0.20869
168,0.11666666666666667,5,0.015,160,0.22772
169,0.11666666666666667,5,0.015,192,0.24818
170,0.11666666666666667,7,0.015,64,0.01673
171,0.11666666666666667,7,0.015,96,0.02617
172,0.11666666666666667,7,0.015,128,0.0345
173,0.11666666666666667,7,0.015,160,0.04199
174,0.11666666666666667,7,0.015,192,0.05029
175,0.11666666666666667,7,0.015,64,0.12691
176,0.11666666666666667,7,0.015,96,0.13459
177,0.11666666666666667,7,0.015,128,0.14068
178,0.11666666666666667,7,0.015,160,0.1475
179,0.11666666666666667,7,0.015,192,0.15209
180,0.12,3,0.015,64,0.20474
181,0.12,3,0.015,96,0.27348
182,0.12,3,0.015,128,0.32445
183,0.12,3,0.015,160,0.3661
184,0.12,3,0.015,192,0.3998
185,0.12,3,0.015,64,0.2753
186,0.12,3,0.015,96,0.32507
187,0.12,3,0.015,128,0.36634
188,0.12,3,0.015,160,0.39655
189,0.12,3,0.015,192,0.42113
190,0.12,5,0.015,64,0.06706
191,0.12,5,0.015,96,0.09701
192,0.12,5,0.015,128,0.12251
193,0.12,5,0.015,160,0.14906
194,0.12,5,0.015,192,0.17348
195,0.12,5,0.015,64,0.1718
196,0.12,5,0.015,96,0.19368
197,0.12,5,0.015,128,0.21401
198,0.12,5,0.015,160,0.23348
199,0.12,5,0.015,192,0.25367
200,0.12,7,0.015,64,0.01783
201,0.12,7,0.015,96,0.02667
202,0.12,7,0.015,128,0.03404
203,0.12,7,0.015,160,0.04272
204,0.12,7,0.015,192,0.05027
205,0.12,7,0.015,64,0.13445
206,0.12,7,0.015,96,0.13942
207,0.12,7,0.015,128,0.14737
208,0.12,7,0.015,160,0.15179
209,0.12,7,0.015,192,0.15696
210,0.12333333333333334,3,0.015,64,0.20614
211,0.12333333333333334,3,0.015,96,0.27371
212,0.12333333333333334,3,0.015,128,0.32472
213,0.12333333333333334,3,0.015,160,0.36373
214,0.12333333333333334,3,0.015,192,0.40016
215,0.12333333333333334,3,0.015,64,0.27569
216,0.12333333333333334,3,0.015,96,0.32895
217,0.12333333333333334,3,0.015,128,0.36928
218,0.12333333333333334,3,0.015,160,0.39979
219,0.12333333333333334,3,0.015,192,0.42315
220,0.12333333333333334,5,0.015,64,0.06452
221,0.12333333333333334,5,0.015,96,0.09563
222,0.12333333333333334,5,0.015,128,0.12307
223,0.12333333333333334,5,0.015,160,0.14916
224,0.12333333333333334,5,0.015,192,0.17427
225,0.12333333333333334,5,0.015,64,0.17531
226,0.12333333333333334,5,0.015,96,0.19823
227,0.12333333333333334,5,0.015,128,0.21721
228,0.12333333333333334,5,0.015,160,0.23972
229,0.12333333333333334,5,0.015,192,0.25489
230,0.12333333333333334,7,0.015,64,0.01753
231,0.12333333333333334,7,0.015,96,0.02549
232,0.12333333333333334,7,0.015,128,0.03413
233,0.12333333333333334,7,0.015,160,0.04243
234,0.12333333333333334,7,0.015,192,0.05008
235,0.12333333333333334,7,0.015,64,0.14119
236,0.12333333333333334,7,0.015,96,0.14903
237,0.12333333333333334,7,0.015,128,0.15148
238,0.12333333333333334,7,0.015,160,0.15857
239,0.12333333333333334,7,0.015,192,0.16507
240,0.12666666666666668,3,0.015,64,0.20658
241,0.12666666666666668,3,0.015,96,0.27515
242,0.12666666666666668,3,0.015,128,0.32541
243,0.12666666666666668,3,0.015,160,0.36767
244,0.12666666666666668,3,0.015,192,0.39529
245,0.12666666666666668,3,0.015,64,0.27998
246,0.12666666666666668,3,0.015,96,0.33015
247,0.12666666666666668,3,0.015,128,0.36682
248,0.12666666666666668,3,0.015,160,0.40149
249,0.12666666666666668,3,0.015,192,0.42062
250,0.12666666666666668,5,0.015,64,0.06622
251,0.12666666666666668,5,0.015,96,0.09506
252,0.12666666666666668,5,0.015,128,0.12219
253,0.12666666666666668,5,0.015,160,0.15029
254,0.12666666666666668,5,0.015,192,0.17328
255,0.12666666666666668,5,0.015,64,0.18068
256,0.12666666666666668,5,0.015,96,0.20144
257,0.12666666666666668,5,0.015,128,0.22716
258,0.12666666666666668,5,0.015,160,0.23975
259,0.12666666666666668,5,0.015,192,0.26026
260,0.12666666666666668,7,0.015,64,0.01731
261,0.12666666666666668,7,0.015,96,0.02556
262,0.12666666666666668,7,0.015,128,0.03321
263,0.12666666666666668,7,0.015,160,0.04266
264,0.12666666666666668,7,0.015,192,0.05157
265,0.12666666666666668,7,0.015,64,0.14767
266,0.12666666666666668,7,0.015,96,0.15203
267,0.12666666666666668,7,0.015,128,0.15919
268,0.12666666666666668,7,0.015,160,0.1677
269,0.12666666666666668,7,0.015,192,0.1714
270,0.13,3,0.015,64,0.20606
271,0.13,3,0.015,96,0.27259
272,0.13,3,0.015,128,0.32749
273,0.13,3,0.015,160,0.36672
274,0.13,3,0.015,192,0.40163
275,0.13,3,0.015,64,0.28092
276,0.13,3,0.015,96,0.33501
277,0.13,3,0.015,128,0.37221
278,0.13,3,0.015,160,0.4014
279,0.13,3,0.015,192,0.42344
280,0.13,5,0.015,64,0.06552
281,0.13,5,0.015,96,0.09431
282,0.13,5,0.015,128,0.12384
283,0.13,5,0.015,160,0.14981
284,0.13,5,0.015,192,0.17444
285,0.13,5,0.015,64,0.18497
286,0.13,5,0.015,96,0.20746
287,0.13,5,0.015,128,0.22826
288,0.13,5,0.015,160,0.24471
289,0.13,5,0.015,192,0.2654
290,0.13,7,0.015,64,0.01726
291,0.13,7,0.015,96,0.02605
292,0.13,7,0.015,128,0.03401
293,0.13,7,0.015,160,0.04329
294,0.13,7,0.015,192,0.05152
295,0.13,7,0.015,64,0.15533
296,0.13,7,0.015,96,0.16138
297,0.13,7,0.015,128,0.16753
298,0.13,7,0.015,160,0.17451
299,0.13,7,0.015,192,0.18084
